Sample,Animal,Timepoint,Mpt64.IgG1,HspX.IgG1,GroES.IgG1,PPD.IgG1,LAM.IgG1,PstS1.IgG1,Ag85A.B.IgG1,Apa.IgG1,EBOV.GP.IgG1,Mpt64.IgG2,HspX.IgG2,GroES.IgG2,PPD.IgG2,LAM.IgG2,PstS1.IgG2,Ag85A.B.IgG2,Apa.IgG2,EBOV.GP.IgG2,Mpt64.IgG3,HspX.IgG3,GroES.IgG3,PPD.IgG3,LAM.IgG3,PstS1.IgG3,Ag85A.B.IgG3,Apa.IgG3,EBOV.GP.IgG3,Mpt64.IgG4,HspX.IgG4,GroES.IgG4,PPD.IgG4,LAM.IgG4,PstS1.IgG4,Ag85A.B.IgG4,Apa.IgG4,EBOV.GP.IgG4,Mpt64.IgA,HspX.IgA,GroES.IgA,PPD.IgA,LAM.IgA,PstS1.IgA,Ag85A.B.IgA,Apa.IgA,EBOV.GP.IgA,Mpt64.IgM,HspX.IgM,GroES.IgM,PPD.IgM,LAM.IgM,PstS1.IgM,Ag85A.B.IgM,Apa.IgM,EBOV.GP.IgM,Mpt64.R2A,HspX.R2A,GroES.R2A,PPD.R2A,LAM.R2A,PstS1.R2A,Ag85A.B.R2A,Apa.R2A,Mpt64.R3A,HspX.R3A,GroES.R3A,PPD.R3A,LAM.R3A,PstS1.R3A,Ag85A.B.R3A,Apa.R3A,Mpt64.C1Q,HspX.C1Q,GroES.C1Q,PPD.C1Q,LAM.C1Q,PstS1.C1Q,Ag85A.B.C1Q,Apa.C1Q,LAM.ADCP,LAM.ADNP,LAM.ADNKA.CD107a,LAM.ADNKA.IFNg,LAM.ADNKA.MIP1b,LAM.ADNKA.TNFa,PPD.ADCP,PPD.ADNP,PPD.ADNKA.CD107a,PPD.ADNKA.IFNg,PPD.ADNKA.MIP1b,PPD.ADNKA.TNFa
A11V075_wk12_bal,A11V075,Week 12 Post-BCG,1.02970297,0.998019802,1.030075188,0.99833887,1.176056338,1.056497175,0.978142077,1,1,0.996240602,1.001715266,0.932330827,1,1.061946903,1.026970954,1.078544061,0.946428571,1.012024048,0.706081081,0.993680885,0.93877551,0.790450481,1.042016807,0.84141791,0.89272944,0.976863753,1.114754098,0.945392491,1.018050542,1.060773481,1.096837945,1.107142857,1.076372315,1.067653277,0.962894249,0.974459725,1.082969432,0.973776224,0.993243243,0.910906298,1.340807175,0.988372093,1.044155844,0.985815603,0.975778547,2.246353323,1.627272727,1.572727273,1.634854772,28.62268908,19.65699874,1.839643653,1.681818182,1.044080605,1.109375,0.950372208,1.413793103,0.997601918,1.466960352,2.081967213,1.091032609,1.033163265,0.806578947,0.864672365,1.135245902,0.9375,4.123397436,1.373702422,0.91641791,0.966321244,0.833902162,0.864864865,1.25060241,0.79942071,1.179867987,0.990234375,0.966307278,0.936065574,0.939402916,0.999956134,1.362831858,1.148648649,1.091854419,1.394859813,1.071800697,1.099788942,1.170670038,1.737864078,1.03483871,1.570765661
A12V095_wk12_bal,A12V095,Week 12 Post-BCG,1.014851485,1.076446281,1.034749035,0.953177258,1.052380952,0.904255319,0.959064327,1.064400716,0.938356164,1.045372051,1.096654275,1.019178082,0.963740458,1.131147541,1.022624434,0.948770492,1.018382353,0.992307692,0.892961877,0.968944099,0.990453461,0.896900696,1.060553633,1.019607843,0.885783718,0.998795181,1.034749035,1.033450704,1.001821494,0.997245179,1.058823529,1.026041667,0.932773109,1.021400778,0.897260274,0.97080292,1.070615034,1.007352941,1.195729537,1.043902439,1.057361377,1.135770235,0.976076555,0.960365854,0.964285714,1.298076923,1.338495575,1.229965157,1.163132137,1.389701897,1.945492662,1.118721461,1.244694132,0.967741935,0.85989011,1.120786517,0.972222222,0.950800915,0.945017182,1.506925208,1.218487395,1.196694215,1.02247191,1.104885057,0.922155689,1.101408451,1.46942446,1.139312977,0.989197531,1.007331378,1.27152698,0.965116279,0.86770428,0.88091922,0.885925926,1.014583333,0.936,0.981481481,0.675130039,0.939678724,0.946712018,1.408805031,1.039783002,1.187155963,0.992168315,0.826079594,0.94687915,1.585714286,1.023225806,1.134986226
A12V119_wk12_bal,A12V119,Week 12 Post-BCG,0.947242206,1.00203252,0.97826087,1.02915952,1.115107914,0.939947781,1.024539877,0.973730298,0.990974729,0.959930314,0.911564626,1.144200627,1.086956522,0.928301887,0.910869565,1.011037528,0.840277778,0.988549618,0.836376404,1.014681892,0.923611111,0.929697184,0.959578207,0.85260771,0.936190476,1.114528102,0.902135231,0.960854093,0.971580817,1.002857143,1.183406114,1.030797101,1.004672897,0.991718427,0.950704225,0.939849624,1.121212121,1.122641509,1.006410256,1.075268817,1.085066163,1.112820513,1.063414634,1.33437014,1.07615894,2.157472417,2.385057471,1.740634006,2.210762332,2.811728395,2.604651163,1.908893709,2.081278539,1.6672,0.919270833,0.776315789,0.925081433,0.907654921,0.814814815,0.903945111,0.868974042,1.041420118,1.106312292,0.926568758,1.125,0.97715736,1.079674797,0.914383562,1.10720268,1.014641288,1.245315904,0.950155763,1.158567775,1.093984962,1.032258065,0.982071713,0.967148489,1.047138047,1.074183713,0.956482805,1,0.205479452,1.477434679,0.731927711,0.896851158,1.068436766,1.084,1.232876712,1.039948454,1.04467354
A12V158_wk12_bal,A12V158,Week 12 Post-BCG,1.078817734,1.144486692,1.356401384,1.474576271,184.1267606,90.80501393,1.741573034,2.133333333,1.039568345,1.016216216,1.169014085,0.928759894,1.109612142,21.05982906,5.852494577,0.924271845,1.231597846,0.980392157,0.898785425,1.107644306,1.082758621,0.934795322,36.79159664,8.933884298,1.028824834,1.329100529,0.994525547,0.922398589,1.124113475,1.044041451,1.25,26.52313167,6.408114558,1.151260504,1.68411215,0.962264151,1.351669941,1.29057187,1.502906977,1.398550725,14.25411335,8.01843318,1.493617021,2.711038961,1.086419753,1.861151079,1.994807892,2.133676093,1.75,20.7494577,9.473314607,1.969650986,4.280583614,1.237400531,1.347031963,3.372062663,3.349344978,15.53911807,777.0449438,275.2458472,4.720930233,12.60703812,1.205965909,2.196743555,3.101694915,11.31212121,446.7021277,195.0690236,3.229299363,7.731197772,1.228983689,1.0016,1.063981043,1.729019211,339.1783877,13.45929019,1.149210904,2.534172662,1.180383029,1.487529318,1.286079183,1,0.983361065,0.961309524,1.430832577,1.343690134,1.621169916,5.554545455,1.012484395,3.610465116
A14V013_wk12_bal,A14V013,Week 12 Post-BCG,0.980582524,0.962121212,1.04379562,1.023423423,58.35840708,1.520618557,1.055072464,0.991197183,0.996491228,0.976190476,0.933572711,0.978378378,0.894197952,6.010221465,1.205741627,0.991902834,0.95970696,1.030418251,1.279521674,1.086687307,1.019047619,1.105903084,9.368965517,1.186666667,0.994764398,1.248768473,1.052823315,1.128514056,1.127819549,1.013774105,1.033149171,7.965058236,1.101809955,0.980620155,1.120527307,1.076190476,1.014209591,1.034768212,1.166163142,1.101190476,4.10546875,1.324200913,1.059907834,1.404710921,1.015873016,1.872340426,1.937728938,2.311538462,1.416536661,10.00525394,9.334183673,3.111702128,1.422077922,1.235185185,0.97260274,0.855345912,0.688111888,0.911324786,142.8228571,1.961290323,0.785444234,1.629179331,1.136551724,1.489197531,1.475961538,1.378129117,293.573055,14.42775665,1.563758389,2.756062767,1.016483516,0.861068702,1.026570048,1.094470046,22.75562701,0.971374046,0.898016997,1.001557632,0.809369879,1.090718543,1.227536232,1.183098592,0.982428115,1.261501211,1.302900021,0.83680159,1.084117322,2.020134228,0.963995354,1.843520782
A9V105_wk12_bal,A9V105,Week 12 Post-BCG,0.990566038,1.067346939,1.157894737,1.046822742,3.440087146,2.103351955,1.163841808,1.177280551,1.037102473,1.098214286,1.030981067,0.971014493,1.12195122,2.219281664,1.159353349,1.058116232,1.046554935,0.912891986,0.704878049,0.902973396,0.987261146,0.687755411,2.685352622,1.023346304,0.760742188,0.851428571,0.998141264,0.949565217,1.001712329,1.007712082,1.080550098,2.544776119,1.132118451,0.875,0.951263538,1.039697543,1.142222222,0.98349835,1.039274924,1.054602184,2.455823293,1.466981132,1.117073171,7.724247227,1.003205128,4.457843137,2.586645469,1.384180791,1.729251701,4.664450528,4.164,1.937349398,2.565745856,1.216071429,1.038413879,1.094387755,1.563409563,0.944987775,65.68577982,6.123434705,1.168539326,2.468852459,1.138582677,1.308238636,2.2147806,1.517676768,120.3254237,21.4017094,1.650381679,3.50249584,0.696315789,1.190789474,1.26873385,0.85054576,1.136738056,1.273858921,0.845744681,0.993355482,1.094511321,1.354556989,1.200312989,0.184022825,1.511827957,0.803333333,1.955526718,1.162197917,1.215916504,1.224,1.04875,1.485861183
DFA4_wk12_bal,DFA4,Week 12 Post-BCG,0.997530864,0.973947896,0.913793103,1.063176895,0.993630573,0.979827089,1.027027027,1.038674033,0.943972835,0.916955017,0.901694915,0.978494624,0.940520446,0.859223301,0.978354978,0.97188755,1.172340426,0.943502825,0.932268371,0.865277778,1.053061224,1.066473988,0.972085386,0.938297872,0.998001998,1.186651584,1.095864662,0.935763889,0.954314721,1.199404762,0.996212121,1.115749526,0.860169492,1.133192389,1.039568345,0.944642857,1.050359712,0.920577617,1.010526316,0.996672213,0.977412731,1.08310992,0.897574124,0.940374787,0.988255034,0.698337292,0.646936656,0.718009479,0.799536501,0.762304922,0.650815217,0.639158576,0.815217391,0.729498164,1.156302521,0.705346985,1.026119403,0.977025393,1.239208633,0.781446541,0.946648427,0.940639269,1.097879282,0.957475995,1.058558559,0.942408377,0.975945017,0.701468189,0.930272109,0.988148148,1.304048234,1.027508091,0.882086168,1.357730263,1.206049149,0.996309963,1.193502825,0.977198697,1.55893654,1.178579255,1.241935484,0.303630363,1.307506053,0.944444444,1.02462847,1.355874351,0.953855879,0.714285714,1.033962264,0.92917847
DFM3_wk12_bal,DFM3,Week 12 Post-BCG,1.002421308,1.052192067,1.003546099,0.96039604,1.04845815,0.925641026,1.054441261,1.003636364,0.973637961,1.085227273,1.072243346,0.978723404,0.898496241,1.168582375,1.104651163,1.07231405,0.988679245,1.024528302,1.219512195,1.075617284,1.094117647,1.214285714,1.159929701,1.072164948,1.031531532,1.102222222,0.992857143,0.833055092,0.973109244,0.958762887,1.156316916,1.042955326,1.013129103,1.074235808,1.027726433,1.077205882,1.053763441,1.054673721,0.990228013,1.036918138,1.041237113,1.08040201,0.964735516,1.036741214,0.972176759,1.716216216,1.252263907,1.348648649,1.11577424,1.720634921,1.406367041,1.258872651,1.369047619,1.042944785,1.190344828,1.244897959,1.730693069,1.09273183,1.25487013,1.379245283,1.094252874,0.883626522,0.925438596,1.064992614,0.958333333,1.053475936,2.949458484,0.924657534,1.111842105,1.134948097,1.04045512,0.87020649,0.772296015,1.16730038,1.033492823,0.848684211,0.77970297,0.940729483,1.1765535,1.006926491,1.022457067,0.911111111,1.261865794,1.282191781,1.351081572,0.945388729,1.02920143,1.226190476,1.012820513,1.089918256
DFN5_wk12_bal,DFN5,Week 12 Post-BCG,0.976683938,1.020618557,0.921146953,0.98630137,0.884210526,0.979885057,0.997067449,1,1.034545455,0.992438563,0.921675774,1.15407855,0.922932331,0.902173913,1.048498845,0.977822581,1.003717472,0.941605839,0.735324408,0.954074074,0.897485493,0.913299784,0.922829582,0.743670886,0.873015873,0.844758065,0.836990596,0.981203008,0.960502693,0.959183673,1.09073724,0.940789474,1.14213198,1.074235808,1.10139165,0.91221374,1.068584071,1.069767442,0.977346278,0.996726678,1.040169133,1.14973262,0.981132075,1.008865248,0.991525424,,,,,,,,,,1.302828619,0.94973545,0.816666667,0.93375,1.019083969,0.896853147,0.82689747,0.86259542,1.011382114,1.022972973,1.118483412,1.115835777,1.116831683,1.024390244,0.993589744,1.03894081,1.180117584,0.98679868,0.815533981,1.088566828,0.919795222,0.877358491,0.989361702,0.993464052,1.669634375,1.171334654,1.151041667,1.028708134,1.055319149,1.227083333,1.25384169,1.104583398,1.237369687,1.031578947,1.030183727,1.293172691
DFR4_wk12_bal,DFR4,Week 12 Post-BCG,0.974477958,1.045098039,0.963768116,1.092783505,8.091111111,2.106217617,0.943820225,1.054347826,0.943298969,0.970588235,0.916949153,0.959232614,0.910369069,1.575562701,1.214285714,1.042253521,0.989130435,0.887915937,0.968814969,0.977711738,1.168674699,0.902115567,2.731428571,1.225165563,0.970998926,0.900780379,0.950680272,1.029109589,0.981481481,0.953431373,1.090349076,1.862244898,1.288461538,1.022964509,1.066037736,0.958984375,1.184510251,1.279850746,0.99669967,1.104761905,2.516314779,1.188679245,1.129113924,1.168918919,1.159090909,2.363914373,1.430359937,0.976470588,1.062200957,3.95480226,2.09263658,1.176744186,1.149837134,0.981762918,0.841446453,1.234870317,0.995735608,0.863420428,74.47518797,8.62238806,1.08707124,2.112698413,1.085314685,1.114327062,1.036964981,1.164141414,122.9274874,30.67202572,1.114285714,2.104815864,1.212941176,0.883233533,1.031496063,1.182895851,1.922705314,1.388461538,1.33125,1.232175503,1.013235017,1.248239983,0.981186686,0.209125475,1.005882353,0.93503937,1.793091288,1.273163331,1.331905782,1.392523364,1.021963824,1.596774194
DFV9_wk12_bal,DFV9,Week 12 Post-BCG,1.392764858,1.527306968,2.045112782,1.597402597,247.6831276,55.29281768,2.637883008,1.589285714,0.989881956,1.108910891,1.126537786,1.155223881,1.057377049,17.66607774,2.803131991,1.016032064,1.120661157,0.982889734,0.95308835,0.821997106,0.993055556,1.216817807,18.34323432,2.822680412,0.783008037,1.013969732,0.971537002,1.05513308,1.114877589,0.957020057,0.957968476,18.08648649,2.561822126,1.011811024,1.265469062,0.903846154,1.048498845,1.090073529,1.232638889,1.012738854,14.375,3.387096774,1.181102362,1.093062606,0.996610169,4.768551237,4.675231244,3.625615764,5.251781473,71.73365231,17.52535497,3.617862372,12.34311927,1.603351955,2.017045455,2.243606999,3.778026906,2.647988506,808.5083135,111.2575488,3.954738331,7.767584098,3.6,2.784190715,3.015180266,4.525380711,538.1208791,173.4045936,3.94011976,17.44827586,0.777227723,1.090460526,0.858299595,0.882841328,194.7054795,2.542750929,0.860526316,1.194158076,1.558850912,1.255390923,6.830870279,2.965292842,1.815668203,4.735042735,1.112558126,1.455231383,2.004219409,7.907407407,1.05630355,3.880952381
DGFT_wk12_bal,DGFT,Week 12 Post-BCG,0.929245283,0.912801484,1,0.941368078,0.89787234,1.002688172,1.011560694,0.976950355,0.937943262,0.975481611,0.926654741,1.044502618,0.992217899,1.027972028,0.835497835,1.234741784,0.917710197,0.977229602,1.155984556,1.136075949,0.964583333,1.265578927,0.86031746,1.12688172,1.066176471,1.105732484,0.954225352,1.048214286,0.87628866,1.056497175,1.079229122,1.024561404,0.916309013,1,0.929856115,0.987155963,1.050239234,1.102713178,0.910714286,0.98392283,0.906313646,0.942307692,1.087323944,0.978861789,0.92476489,1.334323923,1.213038417,1.002890173,0.993846154,1.088857546,1.100358423,1.028985507,0.961104141,0.982343499,0.860262009,0.893353941,0.879821958,0.894417476,1.174418605,0.86971831,1.046801872,0.934782609,1.360805861,1.227424749,0.773913043,1.167927383,1.090415913,0.919708029,1.137984496,0.908719346,0.727343446,0.947635135,1.037209302,0.975446429,0.991408935,0.91322314,0.852830189,1.02238806,1.678961376,1.067218266,3.803108808,0.034931252,1.71418873,0.068983269,1.406870422,1.107854458,1.061452514,1,1.088111888,0.904761905
DGFV_wk12_bal,DGFV,Week 12 Post-BCG,1.069587629,1.064049587,1.05952381,0.983193277,1.073394495,1.070588235,1.026706231,1.007181329,1.090909091,1.007142857,0.961538462,1.129230769,0.960302457,0.973484848,1.047297297,1.029644269,0.990583804,0.904672897,1.238325282,1.025974026,1.036117381,1.204637097,1.053872054,0.8984375,1.282802548,1.08452381,0.981751825,0.876122083,1.171259843,0.964673913,1.042635659,1.162745098,1.085972851,0.986055777,0.989071038,1.069943289,1.097852029,0.900662252,1.283842795,1.00660066,1.08008658,1.047619048,1.016949153,0.925864909,0.991735537,1.32972973,1.294217687,1.226950355,1.132978723,1.474226804,1.383783784,1.079691517,1.307167235,0.973498233,0.928783383,0.897610922,1.034042553,0.96300716,1.059544658,1.206703911,1.118110236,1.008595989,0.865021771,1.154069767,0.949083503,1.021546261,1.206827309,1.130434783,0.920807453,1.010174419,1.309224319,1.042207792,0.977876106,1.341333333,0.896024465,1.200385356,0.959259259,1.148020654,1.706655187,1.244876417,1.120643432,0.217013889,1.27753304,0.96975089,1.362162181,1.174046913,0.494035088,1.090909091,1.009975062,1.041450777
DGGG_wk12_bal,DGGG,Week 12 Post-BCG,0.984924623,1.01002004,1.164556962,1.005291005,0.987421384,1.145962733,1.033846154,0.97707231,1.040145985,1.066189624,1.013645224,1.197530864,1.079847909,0.914285714,0.949002217,0.977955912,0.897058824,0.958015267,1.350165563,0.840220386,0.9875,1.502906351,1.100760456,1.11205074,1.029622063,1.108265425,0.894295302,1.103756708,0.93866171,1.040431267,0.939226519,0.951140065,1.011876485,0.9743083,0.908602151,1.007984032,1.017777778,1.009208103,1.013157895,1.061889251,1.151315789,1.004830918,0.949748744,0.972696246,0.963604853,1.164037855,1.137931034,1.15060241,1.011428571,2.735849057,1.830645161,1.156626506,1.123880597,1.045454545,1.136235955,1.259259259,0.781481481,0.960687961,1.105820106,1.275797373,1.065096953,0.919161677,1.152293578,1.004792332,0.797535211,1.100864553,1.261818182,0.983425414,1.138297872,0.943089431,0.705317324,0.989010989,1.03030303,0.986731844,1.090909091,0.920303605,0.90978399,1.010186757,0.965026752,1.076030005,1.295254833,0.8,1.233096085,1.06749556,0.979787275,0.861949087,1.114243323,0.891304348,1.09113608,1.265232975
