Sample,Animal,Timepoint,Mpt64.IgG1,HspX.IgG1,GroES.IgG1,PPD.IgG1,LAM.IgG1,PstS1.IgG1,Ag85A.B.IgG1,Apa.IgG1,EBOV.GP.IgG1,Mpt64.IgG2,HspX.IgG2,GroES.IgG2,PPD.IgG2,LAM.IgG2,PstS1.IgG2,Ag85A.B.IgG2,Apa.IgG2,EBOV.GP.IgG2,Mpt64.IgG3,HspX.IgG3,GroES.IgG3,PPD.IgG3,LAM.IgG3,PstS1.IgG3,Ag85A.B.IgG3,Apa.IgG3,EBOV.GP.IgG3,Mpt64.IgG4,HspX.IgG4,GroES.IgG4,PPD.IgG4,LAM.IgG4,PstS1.IgG4,Ag85A.B.IgG4,Apa.IgG4,EBOV.GP.IgG4,Mpt64.IgA,HspX.IgA,GroES.IgA,PPD.IgA,LAM.IgA,PstS1.IgA,Ag85A.B.IgA,Apa.IgA,EBOV.GP.IgA,Mpt64.IgM,HspX.IgM,GroES.IgM,PPD.IgM,LAM.IgM,PstS1.IgM,Ag85A.B.IgM,Apa.IgM,EBOV.GP.IgM,Mpt64.R2A,HspX.R2A,GroES.R2A,PPD.R2A,LAM.R2A,PstS1.R2A,Ag85A.B.R2A,Apa.R2A,Mpt64.R3A,HspX.R3A,GroES.R3A,PPD.R3A,LAM.R3A,PstS1.R3A,Ag85A.B.R3A,Apa.R3A,Mpt64.C1Q,HspX.C1Q,GroES.C1Q,PPD.C1Q,LAM.C1Q,PstS1.C1Q,Ag85A.B.C1Q,Apa.C1Q,LAM.ADCP,LAM.ADNP,LAM.ADNKA.CD107a,LAM.ADNKA.IFNg,LAM.ADNKA.MIP1b,LAM.ADNKA.TNFa,PPD.ADCP,PPD.ADNP,PPD.ADNKA.CD107a,PPD.ADNKA.IFNg,PPD.ADNKA.MIP1b,PPD.ADNKA.TNFa
A12V044_wk4_post_plasma,A12V044,Week 4 Post-Mtb,0.710833333,0.790681972,0.70346179,0.142822794,1.01986755,0.879371515,0.616947066,0.134886396,0.826203209,1.167315175,0.880935994,1.007225434,0.983333333,1.096366509,1.167322835,1.20661157,0.896907216,0.992970123,1.221105528,1.211808118,1.126841768,1.048589874,0.928961749,0.92662116,0.987242395,1.019547954,0.867579909,0.909677419,0.962962963,1.194508009,1,1.022580645,0.943434343,0.974832215,0.964560863,0.949438202,0.798061389,0.847682119,0.822456814,0.839341693,1.016429354,0.946850394,0.881136951,0.856564019,1.031358885,0.762551683,1.314345992,0.819512195,0.691483026,1.235247209,0.912618194,0.912175649,0.519271383,0.84981685,1.309260833,1.243873979,0.69267865,1.084624923,0.769387755,0.666666667,0.905312414,1.397299904,0.199617816,0.106367451,0.120443305,0.132224532,0.140112882,0.166169896,0.140668824,0.165486524,1.512915129,1.400359066,0.774683544,1.267605634,0.954692557,0.941666667,1.160344828,1.017730496,1.11343913,0.677169643,0.833879781,1.020588235,0.866935484,0.952038369,1.694516155,0.860427727,0.900952381,0.814136126,0.962416107,0.825
A12V053_wk4_post_plasma,A12V053,Week 4 Post-Mtb,0.707034728,0.599784637,0.653597587,0.806445388,84.73908524,3.385771543,0.520110193,1.116344464,0.883256528,0.609606987,0.537261698,0.513736264,0.59470305,14.95046854,1.958105647,0.528081123,0.691729323,0.97027972,0.703236423,0.564885496,0.663971249,0.955619305,11.58488064,1.233118971,0.617191977,0.922628952,1.110694184,0.928667564,0.927937916,0.803333333,1.161721068,16.31229773,1.52581262,0.930517711,1.12012012,0.973684211,0.442748092,0.433628319,0.422048998,0.492467043,5.091499027,0.788732394,0.481965499,0.595104895,0.89628483,1.289140863,0.960978414,0.715280464,0.787888815,2.071674312,2.045054152,0.720074959,1.118661972,1.201651755,0.352439024,0.516455546,0.386032901,0.466666667,81.58014932,3.042578983,0.458849471,1.267344633,0.406176569,0.454961005,0.405740666,0.482222387,15.31693426,2.297008627,0.401090273,0.63779279,0.419920074,0.517195767,0.87196468,0.927813163,290.1231618,4.709923664,0.970537262,1.73357016,1.310897412,1.9641922,18.12398042,4.574982723,1.566239316,7.249255214,1.227818198,2.183045233,1.677865613,0.855895197,1.069444444,1.040035587
A12V057_wk4_post_plasma,A12V057,Week 4 Post-Mtb,0.83265857,0.781595092,0.567508233,0.489142857,0.803259604,0.636647905,0.54854713,0.561243144,0.883306321,0.740952381,0.55675984,0.656555773,0.641541039,0.746287129,0.790769231,0.601486989,0.6841612,0.97265625,0.783360346,0.560650029,0.617180205,0.806635341,0.892105263,0.770700637,0.769489247,0.825966851,0.891071429,0.801435407,0.674418605,0.525606469,0.701814059,0.961890244,0.973947896,0.609856263,0.752223634,0.98828125,0.885057471,0.6617737,0.678119349,0.727136432,0.759358289,0.693240901,0.715986395,0.797115385,0.942003515,1.015281174,1.264232009,0.952606635,0.947674419,1.650881057,1.859746434,1.203658537,1.045537341,1.079903148,0.801759531,0.579900872,0.588597376,0.799578694,0.587662338,0.516139174,0.822858682,0.504803997,1.786038078,1.04781106,1.062528789,0.902368509,1.045757214,1.025696187,1.28868281,0.903430498,1.658090337,0.838235294,0.93718593,1.101464435,0.951140065,0.894639556,0.864696734,0.913680782,0.917007311,0.805232269,1.012987013,1.420608108,0.932950192,1.209677419,1.096121482,0.871599362,0.357361026,2.992277992,1.081360947,0.91728763
A12V058_wk4_post_plasma,A12V058,Week 4 Post-Mtb,0.844714687,1.039917695,1.868092692,1.043333333,0.942457232,1.446808511,1.261814231,0.944344704,0.825065274,1.042675894,0.902310231,1.10326087,1.02217529,1.374172185,1.154716981,1.181726908,1.181693989,1.163346614,0.922619048,0.86023622,1.031279621,0.862501914,1.343465046,1.007155635,0.922934649,1.059160305,1.089579525,0.966992665,0.8575,0.994957983,0.807526882,1.171212121,1.141304348,0.914719626,1.001390821,0.922509225,1.018796992,0.909163987,1.055157593,0.966981132,1.995682211,1.150302115,0.992339423,1.005977797,0.953416149,0.643402955,0.478033194,0.498213706,0.474491616,0.767639903,0.500629921,0.577385424,0.627034678,0.589255499,1.211011591,1.699969069,1.67970842,2.008658009,3.873563218,2.553336837,1.901446214,1.525677831,0.373230029,0.509474328,1.018805126,0.64530808,1.804281346,1.10974716,0.767296061,0.945913462,0.304716981,0.200239091,0.853448276,0.710843373,0.912912913,0.974193548,1.144645341,0.907467532,1.406331123,0.887277885,0.68173913,0.687575758,0.852941176,0.709677419,1.442883085,0.665806578,0.567191283,0.725506073,0.960969044,0.747004608
A12V062_wk4_post_plasma,A12V062,Week 4 Post-Mtb,0.746518106,0.673410405,0.512682552,0.420642893,1.023589744,0.514563107,0.405275779,0.454951601,0.956953642,0.755995829,0.595550485,0.538461538,0.582722086,1.521489971,1,0.511627907,0.665338645,1.18,0.942955326,0.600616016,0.643763214,0.96789847,1.495121951,0.742424242,0.673314993,0.797783934,0.96749522,1.03807947,0.933414044,0.81420765,0.926940639,1.888519135,1.061965812,0.974276527,1.043771044,1.051383399,0.831993569,0.819852941,0.674185464,0.749036874,1.368271955,0.762485482,0.748746518,0.737949762,1.058919804,1.385544373,1.450988641,1.283486239,1.31884984,2.436781609,1.905140435,1.070185289,1.477678571,1.237030411,0.153893103,0.179930694,0.150225338,0.152583423,4.537226604,0.317160064,0.16194332,0.178362573,0.508951049,0.5369072,0.382367297,0.445119337,4.628456945,0.842130518,0.360296743,0.370339761,4.799511002,2.23015873,1.071604938,1.839407745,1.233176839,2.202197802,1.227848101,1.068389058,0.753362166,0.715541899,1.705163043,1.674418605,0.983713355,1.410646388,1.153738289,0.987311646,0.895759717,1.618367347,0.941102757,0.848288622
A12V066_wk4_post_plasma,A12V066,Week 4 Post-Mtb,1.354391371,1.412948381,1.120974761,1.23022984,2.767141009,1.574421169,1.449165402,1.18556701,0.968944099,0.957127546,0.840495266,0.721967963,0.799807507,2.385006353,1.013592233,0.764869888,0.875133404,0.917832168,0.957675753,0.810709838,0.739130435,1.082167205,2.139697322,1.043726236,0.884155456,0.953424658,0.928452579,0.973134328,0.972781065,1.042194093,1.16984127,2.315514993,1.072033898,1.181818182,1.300813008,0.929824561,0.669767442,0.683812405,0.611804767,0.70856102,1.897396631,0.739955357,0.719298246,0.788950276,1.012237762,1.235952263,1.110803324,1.070213933,1.163686382,1.32585034,2.329325317,1.382935706,1.127878144,1.011541073,0.462185687,0.663767982,0.660892472,0.685110933,4.715198386,0.71169143,0.583475881,0.663240132,0.696145125,0.765461662,0.801859135,0.967411796,2.274532606,0.953372248,0.801891601,0.844547054,2.613744464,2.968358396,1.275534442,2.022099448,2.890387858,3.702290076,1.266891892,2.417366947,1.211790343,2.077588414,3.091172214,2.535101404,1.119122257,2.26510989,1.207164432,2.117820716,1.164677804,2.791970803,0.99301676,2.173611111
A11V075_wk4_post_plasma,A11V075,Week 4 Post-Mtb,0.855987055,0.703809524,0.50867052,0.576345984,0.913846154,0.655518395,0.522399393,0.699861687,0.972712681,0.847043702,0.68491921,0.717277487,0.797368421,1.034267913,0.929859719,0.712230216,0.821752266,0.850694444,0.900544959,0.697829716,0.68902439,0.87654321,0.961810467,0.864220183,0.893280632,0.930337079,1.010434783,1.032846715,0.934131737,1.291066282,1.00173913,1.053511706,1.011261261,0.868243243,1.079925651,1.029296875,0.826530612,0.695131086,0.630508475,0.701662292,0.993924666,0.731326644,0.584942085,0.793756968,1.0395189,0.78012959,0.776633948,0.613105925,0.751879699,1.689753567,1.707116788,0.842944785,0.897733554,0.924079755,0.242566228,0.154951847,0.14965292,0.176407698,0.203980867,0.147883733,0.184716437,0.171260504,0.884912959,0.336593716,0.442569993,0.313424264,0.603073204,0.352987013,0.339234875,0.387693087,3.073200242,1.039513678,1.034653465,1.025617566,0.946202532,1.27938343,0.963190184,1.138181818,0.73355069,0.620321363,1.360123648,2.184257603,1.063897764,1.535150646,1.180003998,0.864628813,0.924385633,2.335154827,0.967168263,0.812319538
A12V095_wk4_post_plasma,A12V095,Week 4 Post-Mtb,2.203703704,2.656108597,2.802083333,1.959542656,1.998482549,3.263525305,2.359528487,1.767790262,1.034482759,1.464516129,1.47614841,1.428571429,1.344444444,1.292469352,1.189427313,1.460674157,1.506493506,1.069852941,1.353107345,1.684653118,2.048,1.454545455,1.25617284,1.053380783,1.577868852,1.720570749,1.046904315,1.220779221,1.633039092,1.565656566,1.516898608,1.131121643,1.201793722,1.379245283,1.403013183,1.015655577,0.946666667,1.000865426,1.204,1.099934254,1.38377193,1.151227237,1.005249344,1.090246126,0.930769231,0.919039146,0.750631249,1.191281139,1.161933535,1.18778202,1.382664822,1.712195122,1.071428571,1.168744805,2.604224059,4.921144605,4.187189055,4.007191781,4.097279852,5.359545837,2.430418838,3.989156627,1.221176167,1.657643665,1.545696624,1.730670654,2.832044199,1.749292357,1.522974344,1.280079418,0.71137905,0.88484589,0.993039443,0.989945155,1.056198347,1.136792453,1.14559387,0.996638655,1.334378276,0.812690632,1.048611111,0.961651917,0.996746204,1.013192612,0.894262265,0.656119589,0.796252927,1.108545035,0.779100529,1.067003793
A12V119_wk4_post_plasma,A12V119,Week 4 Post-Mtb,0.177169769,0.3137821,0.317437881,0.188388491,0.293628088,0.29778831,0.339308488,0.132327559,0.418181818,0.783587028,0.739193084,0.659023669,0.614980289,0.853873239,0.613537118,0.643576826,0.760408484,0.98699187,0.67614534,0.696979038,0.712301587,0.848151284,0.624352332,0.395848246,0.620138889,0.758994579,0.922570016,1.139737991,0.857142857,0.891410049,0.926701571,1.013816926,0.576122673,0.871212121,0.921621622,1.003759398,0.566131498,0.550404083,0.535556954,0.528524978,0.898432397,0.555381727,0.493090105,0.53667263,0.945945946,0.990274476,1.096698539,0.572689512,0.502204262,1.135432473,0.968517863,0.728098873,0.751395231,1.031794872,0.177933747,0.329252706,0.288221461,0.366753512,1.57129165,0.398704358,0.342005121,0.205311642,0.638247223,0.612025375,0.487050668,0.616797258,2.677869949,0.703498421,0.72452888,0.440602116,0.449924188,0.938028169,0.954216867,0.73968254,0.937681159,0.859259259,1.096345515,1.06557377,1.418867398,1.243806494,1.351020408,0.420371412,1.103191489,1.069627851,2.167076851,1.12030532,1.982005141,2.19612069,1.453125,2.121175031
A12V158_wk4_post_plasma,A12V158,Week 4 Post-Mtb,1.198083067,1.182370821,1.043543544,0.899480069,11.57142857,6.739829707,1.092517007,1.364628821,0.942906574,1.081,0.767466111,0.873278237,0.927357032,4.981687898,2.054726368,0.755602241,0.963424771,0.916107383,0.992165641,0.907232704,1.07037037,0.961538462,5.43442623,2.243341404,0.947976879,1.210391823,1.158,1.445131376,1.192638037,1.61722488,1.409937888,8.706751055,3.115384615,1.309309309,1.795379538,1.13562753,0.603909465,0.640271493,0.58808933,0.682761373,3.997928177,1.87748732,0.597851113,0.703030303,1.073770492,0.840833728,1.012608696,0.679003021,0.921734234,1.096549192,1.223450586,0.900425985,0.896533044,0.831541219,0.265468145,0.27960928,0.330918719,0.333762499,5.650501183,2.467753576,0.309218275,0.485385443,1.237290154,0.409538462,0.352859938,0.42231227,3.509333107,1.995404825,0.396425259,0.511421579,1.267730496,0.873786408,1.06127451,0.879549393,12.22321429,1.717585693,0.95890411,1.358381503,1.568330453,1.640041774,3.87027027,2.900591716,1.037593985,2.880613363,1.281982615,1.165973248,1.306954436,0.338175948,1.012430939,1.809402795
A14V013_wk4_post_plasma,A14V013,Week 4 Post-Mtb,0.955882353,0.914563107,1.203166227,0.955760369,63.98507463,0.955112219,0.810280374,0.800856531,0.971962617,0.890463918,0.851955307,0.989010989,1.036069652,9.717455621,1.117154812,0.818594104,1.265512266,1.124031008,0.88531821,0.734931507,0.758169935,0.854042488,10.6572327,1.096078431,0.777624309,1.103781882,0.97080292,1.137479542,0.885644769,0.820603908,1.152886115,11.57894737,0.977777778,0.970358814,1.433613445,0.998106061,1.575993092,0.80078125,0.868778281,0.911445783,10.12998102,0.898678414,0.869250986,0.908682635,0.827433628,0.873096447,0.558523555,0.550209205,0.743119266,1.427586207,1.837118754,0.644115574,0.887488749,0.879818594,0.56160209,0.62704918,0.388619855,0.551850879,75.06407689,0.650104969,0.449868872,1.006944444,0.478984603,0.546251644,0.535769657,0.656542647,33.83873477,0.680338542,0.57512645,0.930473373,0.680680208,1.024711697,1.130023641,0.972590628,83.35865724,1.18879668,0.880573248,2.075040783,1.640452047,1.893356768,7.16152019,5.608628659,1.106778087,4.708121827,1.466308045,1.113919193,1.478873239,1.934065934,1.096774194,1.9889989
A9V105_wk4_post_plasma,A9V105,Week 4 Post-Mtb,0.968137255,1.130241423,0.694594595,0.537019504,1.272171254,0.799325464,0.671741552,0.800487465,1.023659306,0.827111984,0.632459565,0.597741095,0.696727853,1.654631083,0.993197279,0.618526623,0.779151943,0.898163606,0.511009174,0.372501723,0.343352601,0.66160221,1.088963964,0.690958165,0.414175918,0.550741163,0.962093863,0.88422576,0.706896552,0.805860806,0.804071247,1.604580153,1.02244898,0.652862363,0.953271028,1.003663004,0.918634064,0.867533895,0.857908847,0.887118923,1.488406331,0.961685824,0.837837838,0.952986023,1.038580247,1.227368001,1.273180459,1.271317829,1.19342252,1.666294019,2.148281016,1.279596977,1.255514706,1.24173913,0.561032864,0.542795168,0.46228911,0.630411221,5.427962878,0.703345654,0.535047017,0.711297852,0.686816488,0.638317226,0.565819748,0.550895382,2.752165983,0.953708375,0.547813928,0.532004668,1.622251832,1.146540027,1.031914894,1.239279588,1.049520767,1.249056604,0.815217391,0.960330579,1.292974739,0.966808471,2.82629108,0.677437642,0.899043571,1.388560158,1.37317529,1.485055215,0.992292871,0.950904393,1.043010753,0.83970276
DFA4_wk4_post_plasma,DFA4,Week 4 Post-Mtb,0.577833126,0.50665779,0.418736693,0.319091797,0.651764706,0.500408163,0.486619334,0.304198211,0.953555878,0.715036803,0.708667737,0.695534506,0.758698092,0.950233281,0.825783972,0.78959276,0.881829733,1.018315018,0.741860465,0.748868778,0.736714976,1.01464665,0.837004405,0.950095969,0.786688051,0.871401152,1.021032505,0.825806452,0.933165195,0.720156556,0.84375,1.03654485,0.950515464,0.828776978,0.768258427,1.079365079,0.686716792,0.781052632,0.644171779,0.806277056,0.87654321,0.688385269,0.762569832,0.779284834,1.045207957,1.078085642,0.743893805,0.787463271,0.772532189,0.988636364,1.141676505,0.768963808,0.814114682,0.808314088,0.372971066,0.257817012,0.271119473,0.232819803,0.276415094,0.276262519,0.269857001,0.261204733,0.203599153,0.178472336,0.135581608,0.146692544,0.11011117,0.143933539,0.133249264,0.138485593,0.276041667,0.896755162,0.736263736,0.486502347,1.055649241,1.00525394,0.960254372,0.98989899,1.223999073,1.6881273,0.903669725,0.400426743,1.009259259,0.80839895,1.94183447,1.445336881,1.167664671,1.049916805,1.129737609,0.986595174
DFM3_wk4_post_plasma,DFM3,Week 4 Post-Mtb,0.857142857,0.793710692,0.911368015,0.691040843,1.436180905,0.725880551,0.655011655,0.737142857,0.89047619,1.088607595,0.999076639,1.024615385,1.074941452,1.347639485,1.12,1.022650057,1.192259675,1.168521463,1.106918239,0.925925926,1.011510791,0.986546259,1.196054254,1.125,1.16419295,1.159798995,1.3728,1.1296,1.130376344,1.048780488,1.197991392,1.132689988,1.177290837,1.351443124,1.028358209,1.1875,1.270942408,1.108664773,1.308387097,1.350806452,1.288922156,1.343980344,1.362068966,1.091860465,1.020547945,1.061802233,0.937601485,0.827411168,1.090505275,0.782627674,1.107883817,0.797642436,0.903753609,1.175313059,1.239592969,1.799457995,1.584158416,1.657770801,12.92490395,1.52173913,2.027206771,1.297478992,2.248625535,2.533834586,2.008849558,2.461926374,3.474196689,2.626980072,2.216093261,1.988459319,3.6545961,7.874878758,3.991239049,3.570621469,1.856907895,5.213519313,8.137651822,6.766509434,0.892369096,0.777752637,0.835871404,1.263991552,0.983739837,1.117801047,1.032162778,1.116887188,0.858778626,0.979073244,1.032653061,0.971571906
DFN5_wk4_post_plasma,DFN5,Week 4 Post-Mtb,0.785285285,0.626900585,0.903865213,0.489565217,0.733668342,0.63984375,0.84440753,0.502285002,1.022544283,1.039215686,0.982591876,0.734782609,0.851662404,1.103690685,1.054736842,0.796359499,1.018867925,1.063909774,0.910977608,1.259851513,1.00729927,1.0232355,0.686431015,0.668061367,0.929466051,1.120503597,0.964467005,0.899135447,0.90625,1.037815126,0.926553672,0.891135303,0.989035088,1.072463768,0.958860759,1.092105263,0.817697937,0.92543554,0.825142266,0.820728291,0.842105263,0.86946521,0.845463609,0.794583884,1.066895369,0.428411633,0.582773109,0.514953271,0.54525627,0.545995537,0.41236048,0.561843641,0.622222222,0.820359281,1.174574754,1.606681853,1.216285998,1.116367077,1.275744265,1.144127648,1.215382021,0.893972404,0.46391129,0.58271237,0.461568025,0.469436001,0.460692464,0.455826437,0.595149254,0.419174248,0.665486726,0.642687277,1.091397849,0.720807726,0.977843427,1.205949657,0.963210702,0.905864198,1.307707722,2.025968407,1.207100592,0.460665045,1.001083424,0.835904628,1.826690733,1.774744861,1.490384615,0.9342723,1.199404762,1.019498607
DFR4_wk4_post_plasma,DFR4,Week 4 Post-Mtb,0.917822839,0.501939488,0.848484848,2.346300799,13.6477146,1.67384106,0.678130841,1.33203125,0.958778626,0.823529412,0.824360106,0.657030223,0.745182013,3.152064451,1.099300699,0.933412604,1.01953602,0.930728242,0.64213894,0.560717196,0.504137931,0.833629261,3.722574796,0.918660287,0.462821091,0.732070365,1.001677852,1.104166667,1.189144737,1.145,1.054054054,4.532663317,1.374117647,1.106870229,1.268892794,0.996204934,1.206451613,1.106606607,1.215053763,1.256663376,1.946623094,1.095092025,1.27816092,1.235507246,0.940609952,0.732566499,0.809024745,0.434362934,0.621945597,1.225298588,1.099249374,0.469496021,0.746783325,1.076313181,0.055423123,0.102141606,0.102351643,0.11975987,2.760730858,0.485042055,0.10383285,0.117304545,0.209385209,0.156207075,0.137017784,0.143899204,2.756373129,0.668199901,0.224182386,0.292155314,1.371069182,0.97,1.145833333,1.186751796,108.1085714,6.161546085,0.958745875,3.685636856,1.06350419,1.624431445,4.249037227,1.179589795,1.08935743,1.388379205,1.088255909,1.382057902,0.719367589,1.078774617,0.832258065,0.918245264
DFV9_wk4_post_plasma,DFV9,Week 4 Post-Mtb,0.874197689,0.652252252,0.451726845,0.546662006,4.284267913,1.165277778,0.481418919,0.55052598,1.143106457,0.647009267,0.607732202,0.540362438,0.638786084,3.896892655,1.25,0.641534392,0.648604269,0.966329966,0.689847716,0.652511652,0.534428795,0.677664234,2.9889043,1.045534151,0.591370558,0.689917127,0.9375,0.909516381,0.857941834,0.898550725,0.773209549,3.15727003,1.028195489,0.786885246,0.885925926,1.007905138,0.64608076,0.769338959,0.596172249,0.69641495,3.775330396,1.393509128,0.661375661,0.767368421,0.987783595,1.006882312,1.189415042,1.099489796,1.05971831,3.01084278,3.461162894,0.742121616,0.89503895,1.3671875,0.279944547,0.285247896,0.235650323,0.249289058,4.911269975,0.996432732,0.251400377,0.289712045,0.314487633,0.288103765,0.329399392,0.233391013,4.976145489,1.196359268,0.279973512,0.307919816,1.081549439,1.095384615,1.054455446,1.118095238,6.63880597,8.98880597,0.908333333,1.283828383,1.273104471,1.53973406,5.44345898,0.877142857,1.063091483,1.176900585,1.257355636,2.581166928,1.176848875,1.224431818,1.092896175,1.178851175
DGFT_wk4_post_plasma,DGFT,Week 4 Post-Mtb,2.061032864,2.924623116,3.705882353,1.609848485,1.894927536,2.876332623,3.479166667,1.306889353,1.019575856,1.125,1.281829419,1.128252788,1.045390071,1.148550725,1.257403189,1.033379694,1.076023392,1.070881226,1.390484003,1.876404494,1.621052632,1.316916917,1.128482972,1.18495935,1.522075055,1.333702882,1.101796407,1.169463087,1.339228296,1.461942257,1.003333333,1.075085324,1.177829099,1.374015748,1.173469388,1.154989384,1.31512605,1.294797688,1.269607843,1.21438646,1.033807829,1.264187867,1.30078125,1.116691285,1,1.136057941,1.674791533,1.559302326,1.307365439,1.36937542,1.603302457,1.642301711,1.689088191,1.208583691,3.227074236,5.461354582,4.45368171,3.292946058,3.092757306,4.006145742,3.233944954,2.496132597,4.19583778,3.890602209,2.812390158,2.6875,2.739087948,4.359188544,2.290561183,2.097931873,1.008280565,0.949315068,1.042288557,0.608695652,0.937313433,0.943548387,0.910623946,1.066202091,1.27482728,1.59359706,1.148,0.831234257,1.062844542,1.108895706,1.07158571,1.563395414,0.759541985,1.512690355,0.850622407,1.149882904
DGFV_wk4_post_plasma,DGFV,Week 4 Post-Mtb,1.057251908,1.317401961,1.27826087,0.449011245,1.319778189,1.266666667,1.353861193,0.475225225,0.944805195,1.032186459,1.014427412,1.04620462,1.220108696,1.269918699,1.337606838,1.198391421,1.085753804,0.861702128,1.488612836,1.716650438,1.848392037,1.58747698,1.34423676,1.150300601,1.558467742,1.618993135,1.12890625,1.136118598,1.029003783,1.079006772,1.287925697,1.129568106,1.032119914,1.102076125,1.124590164,0.988888889,1.319101124,1.310096154,1.278884462,1.256436663,1.653061224,1.544061303,1.2484994,1.219725343,1.032928943,0.801789654,1.238583815,1.037037037,0.956958393,0.701335207,1.015186029,1.278366112,0.853506787,0.990619137,3.612922002,4.977716832,5.009808102,3.57619863,7.709561467,5.777264325,5.041506078,3.398230088,2.333183453,3.668510766,4.244386,4.267166894,6.959749085,5.620041754,3.926951477,3.635047281,1.903314917,4.458015267,0.90430622,1.339111593,0.779769526,2.576335878,0.982567353,1.081168831,1.081264245,1.151920122,1.674074074,0.612076096,0.983748646,0.990373045,1.374157207,0.84008326,1.312,0.423562412,1.087278107,0.52134647
DGGG_wk4_post_plasma,DGGG,Week 4 Post-Mtb,2.312438139,1.759917416,1.42804044,0.301548492,2.127597308,1.471854866,1.526634724,0.195908841,0.842896175,0.675471698,0.688205772,0.603969754,0.612903226,1.135734072,0.984227129,0.658597663,0.697740113,1.007407407,1.562143672,1.488118812,1.5407354,1.326717557,0.637860082,0.723140496,1.334920635,1.396032329,1.156716418,0.820895522,0.87601626,0.738484398,0.754672897,0.911806543,0.797909408,0.823684211,0.809150327,0.969642857,0.786790267,1.057735011,0.816029144,0.925096525,0.90625,0.986828774,0.852517986,0.918128655,1.066666667,0.715242347,0.880745741,0.885583524,0.890500363,1.182110337,1.078007519,0.983827493,0.773276904,0.819417476,5.10514198,3.662668977,3.483865351,2.681311944,6.686145952,3.602872046,2.740134663,4.052392833,0.329433136,0.457680555,0.451847029,0.395986319,0.236262699,0.338386743,0.603932882,0.307882614,1.010260458,0.914893617,1.173809524,1.028915663,0.923423423,0.808586762,1.079086116,1.041970803,1.195248287,0.903334688,1.086764706,0.889344262,0.890061566,0.844720497,1.263002138,1.297829903,0.85203252,1.141263941,0.887012987,0.954464286
DGHR_wk4_post_plasma,DGHR,Week 4 Post-Mtb,3.505813953,3.504162812,3.613704071,0.815377738,1.516266667,3.480293309,3.111111111,0.851851852,1.062937063,0.934343434,1.010091743,0.816143498,0.820330969,0.966666667,1.118705036,0.803297998,0.871374527,1.014134276,1.537190083,2.067545305,1.722012579,1.453857791,0.896884273,0.998509687,1.710972346,1.64107677,1.126760563,1.00483871,1.389030612,1.237647059,1.017160686,0.760853008,0.850877193,0.938511327,1.034146341,1.098619329,1.058641975,1.108953926,0.950285249,0.914490161,0.918594687,0.831427518,0.901734104,0.82347091,0.887323944,1.187907677,0.855867916,1.205223881,1.134097035,0.938002296,1.242653233,1.387135922,0.967213115,1.130136986,1.701977401,1.215489951,1.14474743,1.232623726,0.471169771,1.200422164,1.306619469,1.164594942,1.696922274,1.825809029,1.244655329,1.238056397,0.842542709,1.016218833,1.216818794,1.670778318,0.323630447,0.78368356,0.851703407,0.442505133,0.898426323,0.348152116,0.757090012,0.757821553,1.639310428,1.784058244,1.550133097,1.665088757,1.26091954,1.562318841,1.281759133,2.675921236,1.061176471,2.518181818,1.028148148,1.796322489
DGIT_wk4_post_plasma,DGIT,Week 4 Post-Mtb,1.069444444,1.031897927,1.166276347,1.12522686,1.044609665,1.256521739,1.160377358,1.411619283,1.079584775,0.979591837,0.914252607,0.903162055,0.975903614,1.207011686,1.035573123,0.941548183,0.969372129,0.899824253,1.002228826,1.045012165,1.090180361,1.277456647,1.185929648,1.063917526,0.988262911,1.215223097,0.945255474,1.009950249,1.10623946,0.884705882,1.028725314,1.133440514,0.983014862,1.001941748,1.214990138,0.928838951,1.170653907,1.145488029,1.139817629,1.106026786,1.414402174,1.164804469,1.167979003,1.06340819,1.113513514,1.426280624,1.546037099,1.316970547,1.333333333,1.722013524,2.03802535,1.449848024,1.741433022,1.290491118,2.136579572,1.728723404,1.888760139,1.344262295,4.973049645,2.437718277,2.198275862,1.242081448,2.033682423,2.060411311,1.594293211,1.343869399,5.387310606,2.106350421,1.488419342,1.532002349,2.727272727,1.307829181,0.972972973,1.838274933,0.965944272,1.316981132,0.996946565,1.298387097,0.75597638,0.586203996,2.541772152,2.740432612,0.986458333,2.112751678,1.106005772,1.147710602,0.933224756,5.762993763,0.977922078,1.143514259
